"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"564434","23152","IVORY SWEETHEART WIRE LETTER RACK ",8,"25-08-2011 11:59",3.75,14687,"United Kingdom"
"564436","22066","LOVE HEART TRINKET POT",3,"25-08-2011 12:06",0.39,17841,"United Kingdom"
"564474","22424","ENAMEL BREAD BIN CREAM",6,"25-08-2011 12:46",12.75,14180,"United Kingdom"
"564475","23210","WHITE ROCKING HORSE HAND PAINTED",72,"25-08-2011 12:50",1.25,12500,"Germany"
"564475","23211","RED ROCKING HORSE HAND PAINTED",72,"25-08-2011 12:50",1.25,12500,"Germany"
"564475","23212","HEART WREATH DECORATION WITH BELL",72,"25-08-2011 12:50",1.25,12500,"Germany"
"564475","23213","STAR WREATH DECORATION WITH BELL",72,"25-08-2011 12:50",1.25,12500,"Germany"
"564484","21263","GREEN GOOSE FEATHER TREE 60CM",4,"25-08-2011 13:46",1.95,13634,"United Kingdom"
"C564488","85231G","ORANGE SCENTED SET/9 T-LIGHTS",10,"25-08-2011 14:12",0.85,16859,"United Kingdom"
"C564488","85231B","CINAMMON SET OF 9 T-LIGHTS",11,"25-08-2011 14:12",0.85,16859,"United Kingdom"
"C564488","84945","MULTI COLOUR SILVER T-LIGHT HOLDER",9,"25-08-2011 14:12",0.85,16859,"United Kingdom"
"C564488","23090","VINTAGE GLASS T-LIGHT HOLDER",9,"25-08-2011 14:12",0.83,16859,"United Kingdom"
"C564488","84946","ANTIQUE SILVER T-LIGHT GLASS",11,"25-08-2011 14:12",1.25,16859,"United Kingdom"
"C564488","23144","ZINC T-LIGHT HOLDER STARS SMALL",9,"25-08-2011 14:12",0.83,16859,"United Kingdom"
"C564488","23087","ZINC  HEART T-LIGHT HOLDER",15,"25-08-2011 14:12",1.25,16859,"United Kingdom"
"564516","21035","SET/2 RED RETROSPOT TEA TOWELS ",8,"25-08-2011 14:45",6.25,NA,"United Kingdom"
"564516","22488","NATURAL SLATE RECTANGLE CHALKBOARD",10,"25-08-2011 14:45",3.29,NA,"United Kingdom"
"564529","22784","LANTERN CREAM GAZEBO ",36,"25-08-2011 14:51",4.25,14111,"United Kingdom"
"564532","22426","ENAMEL WASH BOWL CREAM",7,"25-08-2011 15:04",3.75,14055,"United Kingdom"
"564532","22799","SWEETHEART WIRE FRUIT BOWL",8,"25-08-2011 15:04",8.5,14055,"United Kingdom"
"564532","23023","RIDGED BONNE JAM JAR T-LIGHT HOLDER",48,"25-08-2011 15:04",1.45,14055,"United Kingdom"
"564533","23348","",100,"25-08-2011 15:09",0,NA,"United Kingdom"
"564536","47586A","PINK FAIRY CAKE CUSHION COVER",4,"25-08-2011 15:12",2.55,13159,"United Kingdom"
"564536","23075","PARLOUR CERAMIC WALL HOOK",18,"25-08-2011 15:12",4.15,13159,"United Kingdom"
"564538","23032","DRAWER KNOB CRACKLE GLAZE IVORY",48,"25-08-2011 15:21",1.65,13408,"United Kingdom"
"564553","85032D","YULETIDE IMAGES GIFT WRAP SET",10,"25-08-2011 18:45",0.65,18200,"United Kingdom"
"564557","21903","MAN FLU METAL SIGN",7,"25-08-2011 19:55",2.1,17576,"United Kingdom"
"564559","85032B","BLOSSOM IMAGES GIFT WRAP SET",24,"26-08-2011 09:37",0.65,15811,"United Kingdom"
"564561","23354","6 GIFT TAGS 50'S CHRISTMAS ",36,"26-08-2011 09:55",0.83,13340,"United Kingdom"
"564561","23350","ROLL WRAP VINTAGE SPOT ",72,"26-08-2011 09:55",1.04,13340,"United Kingdom"
"564561","23351","ROLL WRAP 50'S CHRISTMAS",72,"26-08-2011 09:55",1.04,13340,"United Kingdom"
"564561","23352","ROLL WRAP 50'S RED CHRISTMAS ",72,"26-08-2011 09:55",1.04,13340,"United Kingdom"
"564561","23355","HOT WATER BOTTLE KEEP CALM",48,"26-08-2011 09:55",4.15,13340,"United Kingdom"
"564561","23431","NATURAL HANGING QUILTED HEARTS ",576,"26-08-2011 09:55",0.72,13340,"United Kingdom"
"564561","23324","RUSTIC STRAWBERRY JAMPOT LARGE ",48,"26-08-2011 09:55",1.85,13340,"United Kingdom"
"564563","21012","ANTIQUE ALL GLASS CANDLESTICK",30,"26-08-2011 10:32",2.1,13630,"United Kingdom"
"564564","21232","STRAWBERRY CERAMIC TRINKET BOX",48,"26-08-2011 10:50",1.25,13003,"United Kingdom"
"564565","22851","SET 20 NAPKINS FAIRY CAKES DESIGN ",36,"26-08-2011 10:50",0.85,14911,"EIRE"
"564627","23224","CHERUB HEART DECORATION GOLD",12,"26-08-2011 11:47",0.83,15132,"United Kingdom"
"564629","22427","ENAMEL FLOWER JUG CREAM",96,"26-08-2011 11:48",5.45,14866,"United Kingdom"
"564629","21192","WHITE BELL HONEYCOMB PAPER ",288,"26-08-2011 11:48",1.45,14866,"United Kingdom"
"564631","23431","NATURAL HANGING QUILTED HEARTS ",12,"26-08-2011 11:54",0.83,17451,"United Kingdom"
"564633","23084","",400,"26-08-2011 12:14",0,NA,"United Kingdom"
"564637","23433","HANGING QUILTED PATCHWORK APPLES",12,"26-08-2011 12:49",0.83,16641,"United Kingdom"
"564640","23439","HAND WARMER RED LOVE HEART",12,"26-08-2011 13:00",2.1,14837,"United Kingdom"
"564640","23373","VINTAGE CHRISTMAS PAPER GIFT BAG",20,"26-08-2011 13:00",0.82,14837,"United Kingdom"
"564641","23359","SET OF 12 T-LIGHTS VINTAGE DOILY",24,"26-08-2011 13:16",1.95,13489,"United Kingdom"
"564642","22562","MONSTERS STENCIL CRAFT",24,"26-08-2011 13:22",1.25,13527,"United Kingdom"
"564644","82583","",5,"26-08-2011 13:35",0,NA,"United Kingdom"
"564645","82583","amazon",44,"26-08-2011 13:38",0,NA,"United Kingdom"
"564646","22355","CHARLOTTE BAG SUKI DESIGN",53,"26-08-2011 13:39",2.46,NA,"United Kingdom"
"564646","23168","CLASSIC CAFE SUGAR DISPENSER",10,"26-08-2011 13:39",3.29,NA,"United Kingdom"
"564646","20724","RED RETROSPOT CHARLOTTE BAG",22,"26-08-2011 13:39",2.46,NA,"United Kingdom"
"564646","21238","RED RETROSPOT CUP",7,"26-08-2011 13:39",1.63,NA,"United Kingdom"
"564646","21714","CITRONELLA CANDLE GARDEN POT",9,"26-08-2011 13:39",3.29,NA,"United Kingdom"
"564647","23009","I LOVE LONDON BABY GIFT SET",4,"26-08-2011 13:56",16.95,17920,"United Kingdom"
"564647","23327","HANGING CLEAR MINI BOTTLE",3,"26-08-2011 13:56",0.63,17920,"United Kingdom"
"564647","23347","I LOVE LONDON BEAKER",9,"26-08-2011 13:56",1.25,17920,"United Kingdom"
"564648","23220","REINDEER HEART DECORATION GOLD",24,"26-08-2011 14:04",0.83,15641,"United Kingdom"
"564648","23355","HOT WATER BOTTLE KEEP CALM",8,"26-08-2011 14:04",4.95,15641,"United Kingdom"
"564650","84406B","CREAM CUPID HEARTS COAT HANGER",64,"26-08-2011 14:17",3.75,14646,"Netherlands"
"564650","22629","SPACEBOY LUNCH BOX ",448,"26-08-2011 14:17",1.65,14646,"Netherlands"
"564650","22630","DOLLY GIRL LUNCH BOX",448,"26-08-2011 14:17",1.65,14646,"Netherlands"
"564650","23240","SET OF 4 KNICK KNACK TINS DOILY ",48,"26-08-2011 14:17",3.75,14646,"Netherlands"
"564650","23268","SET OF 2 CERAMIC CHRISTMAS REINDEER",192,"26-08-2011 14:17",1.25,14646,"Netherlands"
"564650","23270","SET OF 2 CERAMIC PAINTED HEARTS ",96,"26-08-2011 14:17",1.25,14646,"Netherlands"
"564651","22955","36 FOIL STAR CAKE CASES ",144,"26-08-2011 14:19",0,14646,"Netherlands"
"564652","23084","RABBIT NIGHT LIGHT",480,"26-08-2011 14:20",2.08,14646,"Netherlands"
"564654","22687","DOORMAT CHRISTMAS VILLAGE",6,"26-08-2011 14:29",7.95,14911,"EIRE"
"C564655","23075","PARLOUR CERAMIC WALL HOOK",14,"26-08-2011 14:35",4.15,13159,"United Kingdom"
"564668","23189","SET OF 12 FORK CANDLES",18,"26-08-2011 15:25",2.89,17183,"United Kingdom"
"564670","22435","SET OF 9 HEART SHAPED BALLOONS",90,"26-08-2011 15:44",1.06,12683,"France"
"564670","23348","CHILDRENS TOY COOKING UTENSIL SET",6,"26-08-2011 15:44",2.08,12683,"France"
"564710","21705","BAG 500g SWIRLY MARBLES",48,"28-08-2011 10:21",1.45,15625,"United Kingdom"
"564712","23356","LOVE HOT WATER BOTTLE",12,"28-08-2011 10:40",5.95,15611,"United Kingdom"
"564715","84201C","HAPPY BIRTHDAY CARD TEDDY/CAKE",5,"28-08-2011 11:01",0.19,14472,"United Kingdom"
"564718","21265","PINK GOOSE FEATHER TREE 60CM",4,"28-08-2011 11:25",1.95,13301,"United Kingdom"
"564718","17136A","BLUE STONES ON WIRE FOR CANDLE",6,"28-08-2011 11:25",0.08,13301,"United Kingdom"
"564718","21818","GLITTER HEART DECORATION",8,"28-08-2011 11:25",0.85,13301,"United Kingdom"
"564722","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",2,"28-08-2011 12:06",8.95,16456,"United Kingdom"
"564722","84806B","WHITE CANDYSTUFT ARTIFICIAL FLOWER",3,"28-08-2011 12:06",1.45,16456,"United Kingdom"
"564722","84800M","MEDIUM WHITE/PINK ROSE ART FLOWER",2,"28-08-2011 12:06",1.69,16456,"United Kingdom"
"564724","21872","GLAMOROUS  MUG",3,"28-08-2011 12:16",1.25,15555,"United Kingdom"
"564725","23349","ROLL WRAP VINTAGE CHRISTMAS",2,"28-08-2011 12:28",1.25,18041,"United Kingdom"
"564725","23438"," RED SPOT GIFT BAG LARGE",2,"28-08-2011 12:28",1.25,18041,"United Kingdom"
"564725","23350","ROLL WRAP VINTAGE SPOT ",2,"28-08-2011 12:28",1.25,18041,"United Kingdom"
"564726","22567","20 DOLLY PEGS RETROSPOT",10,"28-08-2011 12:29",1.45,18077,"United Kingdom"
"564726","23090","VINTAGE GLASS T-LIGHT HOLDER",48,"28-08-2011 12:29",0.83,18077,"United Kingdom"
"564727","79191C","RETRO PLASTIC ELEPHANT TRAY",4,"28-08-2011 12:31",0.85,16686,"United Kingdom"
"564727","21724","PANDA AND BUNNIES STICKER SHEET",7,"28-08-2011 12:31",0.85,16686,"United Kingdom"
"564729","23226","FILIGREE HEART DAISY WHITE",5,"28-08-2011 12:44",1.25,13137,"United Kingdom"
"564729","22855","FINE WICKER HEART ",10,"28-08-2011 12:44",1.25,13137,"United Kingdom"
"564729","22602","RETROSPOT WOODEN HEART DECORATION",10,"28-08-2011 12:44",0.85,13137,"United Kingdom"
"564732","21811","HANGING HEART WITH BELL",19,"28-08-2011 13:08",1.25,16466,"United Kingdom"
"564732","23213","STAR WREATH DECORATION WITH BELL",5,"28-08-2011 13:08",1.25,16466,"United Kingdom"
"564732","22142","CHRISTMAS CRAFT WHITE FAIRY ",11,"28-08-2011 13:08",1.45,16466,"United Kingdom"
"564732","22144","CHRISTMAS CRAFT LITTLE FRIENDS",9,"28-08-2011 13:08",2.1,16466,"United Kingdom"
"564732","23329","DECORATIVE WICKER HEART LARGE",2,"28-08-2011 13:08",1.65,16466,"United Kingdom"
"564732","23329","DECORATIVE WICKER HEART LARGE",7,"28-08-2011 13:08",1.65,16466,"United Kingdom"
"564734","17107D","FLOWER FAIRY 5 DRAWER LINERS",4,"28-08-2011 13:32",2.55,12484,"Spain"
"564734","21059","PARTY INVITES DINOSAURS",8,"28-08-2011 13:32",0.85,12484,"Spain"
"564734","21356","TOAST ITS - FAIRY FLOWER",6,"28-08-2011 13:32",1.25,12484,"Spain"
"564734","47567B","TEA TIME KITCHEN APRON",5,"28-08-2011 13:32",5.95,12484,"Spain"
"564734","21972","SET OF 36 DINOSAUR PAPER DOILIES",5,"28-08-2011 13:32",1.45,12484,"Spain"
"564734","23306","SET OF 36 DOILIES PANTRY DESIGN",6,"28-08-2011 13:32",1.45,12484,"Spain"
"564735","22219","LOVEBIRD HANGING DECORATION WHITE ",37,"28-08-2011 13:35",0.85,15856,"United Kingdom"
"564735","22306","SILVER MUG BONE CHINA TREE OF LIFE",2,"28-08-2011 13:35",1.25,15856,"United Kingdom"
"564735","23330","DECORATIVE WICKER HEART MEDIUM",13,"28-08-2011 13:35",1.25,15856,"United Kingdom"
"564735","23228","FILIGREE HEART BIRD WHITE ",48,"28-08-2011 13:35",1.25,15856,"United Kingdom"
"564735","21507","ELEPHANT BIRTHDAY CARD ",12,"28-08-2011 13:35",0.42,15856,"United Kingdom"
"564740","23324","RUSTIC STRAWBERRY JAM POT LARGE ",2,"28-08-2011 14:39",2.08,14044,"United Kingdom"
"564741","21481","FAWN BLUE HOT WATER BOTTLE",72,"28-08-2011 14:53",2.55,16107,"United Kingdom"
"564742","23334","IVORY WICKER HEART SMALL",2,"28-08-2011 15:01",0.63,17346,"United Kingdom"
"564742","23438"," RED SPOT GIFT BAG LARGE",1,"28-08-2011 15:01",1.25,17346,"United Kingdom"
"564743","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",1,"28-08-2011 15:17",8.95,14606,"United Kingdom"
"564744","22273","FELTCRAFT DOLL MOLLY",5,"28-08-2011 15:25",2.95,13778,"United Kingdom"
"564745","22889","NUMBER TILE VINTAGE FONT No ",2,"28-08-2011 15:27",2.1,16806,"United Kingdom"
"564747","22407","MONEY BOX FIRST AID DESIGN",6,"28-08-2011 16:09",1.25,14869,"United Kingdom"
"564752","20969","RED FLORAL FELTCRAFT SHOULDER BAG",16,"30-08-2011 10:07",3.75,16126,"United Kingdom"
"564752","22271","FELTCRAFT DOLL ROSIE",18,"30-08-2011 10:07",2.95,16126,"United Kingdom"
"564752","23127","FELTCRAFT GIRL NICOLE KIT",16,"30-08-2011 10:07",4.95,16126,"United Kingdom"
"564754","23089","GLASS BON BON JAR",3,"30-08-2011 10:29",3.29,NA,"United Kingdom"
"564754","23161","REGENCY CAKE FORK",3,"30-08-2011 10:29",2.46,NA,"United Kingdom"
"564754","23328","SET 6 SCHOOL MILK BOTTLES IN CRATE",6,"30-08-2011 10:29",7.46,NA,"United Kingdom"
"564754","71459","HANGING JAM JAR T-LIGHT HOLDERS",4,"30-08-2011 10:29",1.66,NA,"United Kingdom"
"564754","84978","HANGING HEART JAR T-LIGHT HOLDER",25,"30-08-2011 10:29",2.46,NA,"United Kingdom"
"564754","85131D","BEADED CRYSTAL HEART PINK ON STICK",25,"30-08-2011 10:29",0.83,NA,"United Kingdom"
"564755","22591","CARDHOLDER GINGHAM CHRISTMAS TREE",3,"30-08-2011 10:31",6.63,NA,"United Kingdom"
"564755","23340","VINTAGE CHRISTMAS CAKE FRILL",1,"30-08-2011 10:31",3.29,NA,"United Kingdom"
"564755","85039A","SET/4 RED MINI ROSE CANDLE IN BOWL",5,"30-08-2011 10:31",1.63,NA,"United Kingdom"
"564756","21313","GLASS HEART T-LIGHT HOLDER ",15,"30-08-2011 10:33",1.63,NA,"United Kingdom"
"564756","21801","CHRISTMAS TREE DECORATION WITH BELL",7,"30-08-2011 10:33",0.42,NA,"United Kingdom"
"564756","22105","MIRROR MOSAIC GOBLET CANDLE HOLDER",3,"30-08-2011 10:33",4.13,NA,"United Kingdom"
"564756","22164","STRING OF STARS CARD HOLDER",5,"30-08-2011 10:33",5.79,NA,"United Kingdom"
"564756","23086","ZINC  STAR T-LIGHT HOLDER ",10,"30-08-2011 10:33",2.46,NA,"United Kingdom"
"564756","23144","ZINC T-LIGHT HOLDER STARS SMALL",10,"30-08-2011 10:33",1.63,NA,"United Kingdom"
"564756","23274","STAR T-LIGHT HOLDER WILLIE WINKIE",10,"30-08-2011 10:33",3.29,NA,"United Kingdom"
"564756","23349","ROLL WRAP VINTAGE CHRISTMAS",1,"30-08-2011 10:33",2.46,NA,"United Kingdom"
"564756","23352","ROLL WRAP 50'S RED CHRISTMAS ",1,"30-08-2011 10:33",2.46,NA,"United Kingdom"
"564756","23353","6 GIFT TAGS VINTAGE CHRISTMAS ",2,"30-08-2011 10:33",1.63,NA,"United Kingdom"
"564756","35967","FOLK ART METAL STAR T-LIGHT HOLDER",10,"30-08-2011 10:33",1.63,NA,"United Kingdom"
"564757","22299","PIG KEYRING WITH LIGHT & SOUND ",5,"30-08-2011 10:36",2.46,NA,"United Kingdom"
"564757","23026","DRAWER KNOB VINTAGE GLASS STAR",9,"30-08-2011 10:36",4.13,NA,"United Kingdom"
"564757","23086","ZINC  STAR T-LIGHT HOLDER ",2,"30-08-2011 10:36",2.46,NA,"United Kingdom"
"564758","21086","SET/6 RED SPOTTY PAPER CUPS",13,"30-08-2011 10:39",1.63,NA,"United Kingdom"
"564758","90129F","RED GLASS TASSLE BAG CHARM",2,"30-08-2011 10:39",1.63,NA,"United Kingdom"
"564760","23327","HANGING CLEAR MINI BOTTLE",4,"30-08-2011 10:47",1.63,NA,"United Kingdom"
"564760","23350","ROLL WRAP VINTAGE SPOT ",3,"30-08-2011 10:47",2.46,NA,"United Kingdom"
"564760","15034","PAPER POCKET TRAVELING FAN ",9,"30-08-2011 10:47",0.83,NA,"United Kingdom"
"564760","15036","ASSORTED COLOURS SILK FAN",20,"30-08-2011 10:47",1.63,NA,"United Kingdom"
"564760","21507","ELEPHANT BIRTHDAY CARD ",1,"30-08-2011 10:47",0.83,NA,"United Kingdom"
"564760","90020","FILIGREE DIAMANTE CHAIN",1,"30-08-2011 10:47",12.48,NA,"United Kingdom"
"564761","gift_0001_30","",30,"30-08-2011 10:48",0,NA,"United Kingdom"
"564762","gift_0001_10","",30,"30-08-2011 10:48",0,NA,"United Kingdom"
"C564763","CRUK","CRUK Commission",1,"30-08-2011 10:49",1.6,14096,"United Kingdom"
"564803","23048","SET OF 10 LANTERNS FAIRY LIGHT STAR",12,"30-08-2011 11:32",4.15,13870,"United Kingdom"
"564803","23083","SET 6 PAPER TABLE LANTERN STARS ",18,"30-08-2011 11:32",3.75,13870,"United Kingdom"
"564816","23356","LOVE HOT WATER BOTTLE",8,"30-08-2011 12:00",5.95,14901,"United Kingdom"
"564816","23301","GARDENERS KNEELING PAD KEEP CALM ",11,"30-08-2011 12:00",1.65,14901,"United Kingdom"
"564816","23355","HOT WATER BOTTLE KEEP CALM",12,"30-08-2011 12:00",4.95,14901,"United Kingdom"
"564817","15039","SANDALWOOD FAN",75,"30-08-2011 12:02",1.63,NA,"United Kingdom"
"564817","21194","PINK  HONEYCOMB PAPER FAN",14,"30-08-2011 12:02",4.13,NA,"United Kingdom"
"564817","21684","SMALL MEDINA STAMPED METAL BOWL ",3,"30-08-2011 12:02",2.46,NA,"United Kingdom"
"564817","22129","PARTY CONES CANDY DECORATION",1,"30-08-2011 12:02",2.46,NA,"United Kingdom"
"564818","21507","ELEPHANT BIRTHDAY CARD ",2,"30-08-2011 12:10",0.83,NA,"United Kingdom"
"564818","21929","JUMBO BAG PINK VINTAGE PAISLEY",23,"30-08-2011 12:10",2.46,NA,"United Kingdom"
"564818","22129","PARTY CONES CANDY DECORATION",3,"30-08-2011 12:10",2.46,NA,"United Kingdom"
"564818","22355","CHARLOTTE BAG SUKI DESIGN",16,"30-08-2011 12:10",1.63,NA,"United Kingdom"
"564818","22486","PLASMATRONIC LAMP",3,"30-08-2011 12:10",8.29,NA,"United Kingdom"
"564818","22608","PENS ASSORTED FUNKY JEWELED ",16,"30-08-2011 12:10",0.42,NA,"United Kingdom"
"564818","22814","CARD PARTY GAMES ",6,"30-08-2011 12:10",0.42,NA,"United Kingdom"
"564818","22815","CARD PSYCHEDELIC APPLES",15,"30-08-2011 12:10",0.42,NA,"United Kingdom"
"564818","82482","WOODEN PICTURE FRAME WHITE FINISH",16,"30-08-2011 12:10",2.55,NA,"United Kingdom"
"564818","16219","HOUSE SHAPE PENCIL SHARPENER",4,"30-08-2011 12:10",0.83,NA,"United Kingdom"
"564818","16237","SLEEPING CAT ERASERS",16,"30-08-2011 12:10",0.42,NA,"United Kingdom"
"564818","82483","WOOD 2 DRAWER CABINET WHITE FINISH",5,"30-08-2011 12:10",6.95,NA,"United Kingdom"
"564820","21718","RED METAL BEACH SPADE ",17,"30-08-2011 12:16",2.46,NA,"United Kingdom"
"564820","22815","CARD PSYCHEDELIC APPLES",10,"30-08-2011 12:16",0.42,NA,"United Kingdom"
"564820","23223","CHRISTMAS TREE HANGING SILVER ",2,"30-08-2011 12:16",1.63,NA,"United Kingdom"
"564820","51014C","FEATHER PEN,COAL BLACK",5,"30-08-2011 12:16",0.83,NA,"United Kingdom"
"564821","20750","RED RETROSPOT MINI CASES",25,"30-08-2011 12:16",6.35,14078,"United Kingdom"
"564821","23324","RUSTIC STRAWBERRY JAM POT LARGE ",6,"30-08-2011 12:16",2.08,14078,"United Kingdom"
"564825","23160","REGENCY TEA SPOON",15,"30-08-2011 12:26",2.46,NA,"United Kingdom"
"564825","23161","REGENCY CAKE FORK",15,"30-08-2011 12:26",2.46,NA,"United Kingdom"
"564825","23170","REGENCY TEA PLATE ROSES ",15,"30-08-2011 12:26",3.29,NA,"United Kingdom"
"564825","23327","HANGING CLEAR MINI BOTTLE",10,"30-08-2011 12:26",1.63,NA,"United Kingdom"
"564825","23331","DECORATIVE WICKER HEART SMALL",3,"30-08-2011 12:26",1.25,NA,"United Kingdom"
"564835","22156","HEART DECORATION WITH PEARLS ",20,"30-08-2011 12:31",1.63,NA,"United Kingdom"
"564835","72598","SET/12 TAPER CANDLES",6,"30-08-2011 12:31",1.63,NA,"United Kingdom"
"564837","21446","12 RED ROSE PEG PLACE SETTINGS",7,"30-08-2011 12:40",2.46,NA,"United Kingdom"
"564837","23077","DOUGHNUT LIP GLOSS ",2,"30-08-2011 12:40",2.46,NA,"United Kingdom"
"564837","23326","HANGING MINI COLOURED BOTTLES",2,"30-08-2011 12:40",8.29,NA,"United Kingdom"
"564837","23328","SET 6 SCHOOL MILK BOTTLES IN CRATE",11,"30-08-2011 12:40",7.46,NA,"United Kingdom"
"564837","23334","IVORY WICKER HEART SMALL",3,"30-08-2011 12:40",1.25,NA,"United Kingdom"
"564837","17038","PORCELAIN BUDAH INCENSE HOLDER",5,"30-08-2011 12:40",0.83,NA,"United Kingdom"
"564837","17084N","FAIRY DREAMS INCENSE ",20,"30-08-2011 12:40",0.42,NA,"United Kingdom"
"564838","21668","RED STRIPE CERAMIC DRAWER KNOB",19,"30-08-2011 12:43",3.29,NA,"United Kingdom"
"564838","21929","JUMBO BAG PINK VINTAGE PAISLEY",19,"30-08-2011 12:43",2.46,NA,"United Kingdom"
"564838","23028","DRAWER KNOB CRACKLE GLAZE BLUE",21,"30-08-2011 12:43",3.29,NA,"United Kingdom"
"564838","23078","ICE CREAM PEN LIP GLOSS ",4,"30-08-2011 12:43",2.46,NA,"United Kingdom"
"564838","23327","HANGING CLEAR MINI BOTTLE",1,"30-08-2011 12:43",1.63,NA,"United Kingdom"
"564838","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",3,"30-08-2011 12:43",8.95,NA,"United Kingdom"
"564840","46776F","WOVEN ROSE GARDEN CUSHION COVER ",3,"30-08-2011 12:49",4.13,NA,"United Kingdom"
"564840","15036","ASSORTED COLOURS SILK FAN",21,"30-08-2011 12:49",1.63,NA,"United Kingdom"
"564840","16219","HOUSE SHAPE PENCIL SHARPENER",3,"30-08-2011 12:49",0.83,NA,"United Kingdom"
"564840","22129","PARTY CONES CANDY DECORATION",2,"30-08-2011 12:49",2.46,NA,"United Kingdom"
"564840","22486","PLASMATRONIC LAMP",1,"30-08-2011 12:49",8.29,NA,"United Kingdom"
"564840","22602","RETROSPOT WOODEN HEART DECORATION",33,"30-08-2011 12:49",1.63,NA,"United Kingdom"
"564840","22608","PENS ASSORTED FUNKY JEWELED ",8,"30-08-2011 12:49",0.42,NA,"United Kingdom"
"564840","23351","ROLL WRAP 50'S CHRISTMAS",3,"30-08-2011 12:49",2.46,NA,"United Kingdom"
"564840","23352","ROLL WRAP 50'S RED CHRISTMAS ",3,"30-08-2011 12:49",2.46,NA,"United Kingdom"
"564840","23354","6 GIFT TAGS 50'S CHRISTMAS ",4,"30-08-2011 12:49",1.63,NA,"United Kingdom"
"564840","23437"," 50'S CHRISTMAS GIFT BAG LARGE",2,"30-08-2011 12:49",2.46,NA,"United Kingdom"
"564840","23445","ICE CREAM BUBBLES",1,"30-08-2011 12:49",1.63,NA,"United Kingdom"
"564841","22775","PURPLE DRAWERKNOB ACRYLIC EDWARDIAN",27,"30-08-2011 13:42",2.46,NA,"United Kingdom"
"564841","20727","LUNCH BAG  BLACK SKULL.",22,"30-08-2011 13:42",4.96,NA,"United Kingdom"
"564841","21672","WHITE SPOT RED CERAMIC DRAWER KNOB",17,"30-08-2011 13:42",2.46,NA,"United Kingdom"
"564842","23348","CHILDRENS TOY COOKING UTENSIL SET",36,"30-08-2011 13:47",1.79,16133,"United Kingdom"
"564846","23356","LOVE HOT WATER BOTTLE",4,"30-08-2011 15:16",5.95,14507,"United Kingdom"
"564848","23034","DRAWER KNOB CERAMIC BLACK",8,"30-08-2011 15:37",1.45,16928,"United Kingdom"
"564848","22772","PINK DRAWER KNOB ACRYLIC EDWARDIAN",60,"30-08-2011 15:37",1.25,16928,"United Kingdom"
"564848","22775","PURPLE DRAWERKNOB ACRYLIC EDWARDIAN",60,"30-08-2011 15:37",1.25,16928,"United Kingdom"
"564849","23433","HANGING QUILTED PATCHWORK APPLES",36,"30-08-2011 15:42",0.83,17675,"United Kingdom"
"564850","23334","IVORY WICKER HEART SMALL",34,"30-08-2011 16:43",0.63,17298,"United Kingdom"
"564850","35819B","ACRYLIC HANGING JEWEL,BLUE",10,"30-08-2011 16:43",0.38,17298,"United Kingdom"
"564850","35607B","BLACK FEATHER CHRISTMAS DECORATION",10,"30-08-2011 16:43",0.19,17298,"United Kingdom"
"564851","84876D","BLUE HEART COMPACT MIRROR",12,"30-08-2011 16:53",1.25,13183,"United Kingdom"
"564852","82551","LAUNDRY 15C METAL SIGN",10,"30-08-2011 17:23",1.45,14976,"United Kingdom"
"564852","82552","WASHROOM METAL SIGN",10,"30-08-2011 17:23",1.45,14976,"United Kingdom"
"564852","22116","METAL SIGN HIS DINNER IS SERVED",10,"30-08-2011 17:23",0.79,14976,"United Kingdom"
"564856","35598B","BLACK CHRISTMAS TREE 60CM",18,"31-08-2011 09:11",2.95,12477,"Germany"
"564856","35599B","BLACK CHRISTMAS TREE 120CM",12,"31-08-2011 09:11",7.25,12477,"Germany"
"564856","84347","ROTATING SILVER ANGELS T-LIGHT HLDR",60,"31-08-2011 09:11",2.55,12477,"Germany"
"564856","84687","BEACH HUT SHELF W 3 DRAWERS",4,"31-08-2011 09:11",5.95,12477,"Germany"
